According to the latest WHO data published in April 2011 life expectancy in <location>Colombia</location> is : Male <number>74.5</number> , female 80.5 and total life expectancy is 77.5 which gives Colombia ...	Colombia	Colombia	life_expectancy	73.642	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	74.5	0.01165096005	htmlPages2textPARSEDALL/http:||www.answerl.com|q|colombias-life-expectancy.json
According to the latest WHO data published in April 2011 life expectancy in <location><location>Colombia</location></location> is : Male <number>74.5</number> , female <number>80.5</number> and total life expectancy is 77.5 which gives Colombia ...	Colombia	Colombia	life_expectancy	73.642	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	80.5	0.0931262051547	htmlPages2textPARSEDALL/http:||www.answerl.com|q|colombias-life-expectancy.json
According to the latest WHO data published in April 2011 life expectancy in <location>Algeria</location> is : Male <number>71.4</number> , female 74.5 and total life expectancy is 73.0 which gives Algeria a ...	Algeria	Algeria	life_expectancy	73.08	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	71.4	0.0229885057471	htmlPages2textPARSEDALL/http:||www.answerl.com|q|what-is-life-expedctancy-in-algeria.json
According to the latest WHO data published in April 2011 life expectancy in <location><location>Algeria</location></location> is : Male <number>71.4</number> , female <number>74.5</number> and total life expectancy is 73.0 which gives Algeria a ...	Algeria	Algeria	life_expectancy	73.08	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	74.5	0.0194307608101	htmlPages2textPARSEDALL/http:||www.answerl.com|q|what-is-life-expedctancy-in-algeria.json
According to the latest WHO data published in April 2011 life expectancy in <location>Greece</location> is : Male <number>78.3</number> , female 83.6 and total life expectancy is 80.9 which gives Greece a ...	Greece	Greece	life_expectancy	80.744	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	78.3	0.0302685029228	htmlPages2textPARSEDALL/http:||www.answerl.com|q|what-is-the-life-expectancy-in-greece.json
According to the latest WHO data published in April 2011 life expectancy in <location><location>Greece</location></location> is : Male <number>78.3</number> , female <number>83.6</number> and total life expectancy is 80.9 which gives Greece a ...	Greece	Greece	life_expectancy	80.744	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	83.6	0.035371049242	htmlPages2textPARSEDALL/http:||www.answerl.com|q|what-is-the-life-expectancy-in-greece.json
According to the latest WHO data published in April 2011 life expectancy in <location>Germany</location> is : Male <number>78.3</number> , female 83.0 and total life expectancy is 80.7 which gives Germany a World Life Expectancy ranking of 23 .	Germany	Germany	life_expectancy	80.741	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	78.3	0.0302324717306	htmlPages2textPARSEDALL/http:||www.askives.com|what-is-life-expectancy-germany.html.json
According to the latest WHO data published in April 2011 life expectancy in <location><location>Germany</location></location> is : Male <number>78.3</number> , female <number>83.0</number> and total life expectancy is 80.7 which gives Germany a World Life Expectancy ranking of 23 .	Germany	Germany	life_expectancy	80.741	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	83.0	0.0279783505282	htmlPages2textPARSEDALL/http:||www.askives.com|what-is-life-expectancy-germany.html.json
According to the latest WHO data published in April 2011 life expectancy in <location>Brazil</location> is : Male <number>71.0</number> , female 77.8 and total life expectancy is 74.3 which gives Brazil aÃ Â ...	Brazil	Brazil	life_expectancy	73.435	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	71.0	0.0331585756111	htmlPages2textPARSEDALL/http:||www.cyclopaedia.info|wiki|List-of-Brazilian-states-by-life-expectancy.json
According to the latest WHO data published in April 2011 life expectancy in <location><location>Brazil</location></location> is : Male <number>71.0</number> , female <number>77.8</number> and total life expectancy is 74.3 which gives Brazil aÃ Â ...	Brazil	Brazil	life_expectancy	73.435	1	[u'LOCATION_SLOT~-prep_in+*extend*to~prepc_according_to+expectancy~-nsubj+is~parataxis+NUMBER~nsubj+NUMBER_SLOT']	77.8	0.0594403213726	htmlPages2textPARSEDALL/http:||www.cyclopaedia.info|wiki|List-of-Brazilian-states-by-life-expectancy.json
